metID,metName,metFormula,MW
iadnlcoa,"(11Z,14Z)-Icosadienoyl-CoA","C41H67N7O17P3S",1054.3526989828
iasp,"Iminoaspartate","C4H3NO4",129.0062075899
iatnlcoa,"(11Z,14Z,17Z)-Icosatrienoyl-CoA","C41H65N7O17P3S",1052.3370489186
ib_p,"isobutyryl_phosphate","C4H4NO4",130.014032622
ibcoa,"isobutyryl-CoA(4-)","C25H38N7O17P3S",833.1257730519
ibtlamn,"Isobutylamine","C4H12N",74.0969743904
ibup_R,"ibuprofen-R","C13H17O2",205.1228547899
ibup_S,"ibuprofen-S","C13H17O2",205.1228547899
ibupcoa_R,"ibuprofen-CoA-R form","C34H48N7O17P3S",951.2040233729
ibupcoa_S,"ibuprofen-CoA-S form","C34H48N7O17P3S",951.2040233729
ibupgluc,"ibuprofen acyl glucuronide","C19H25O8",381.1549427793
icdchol,"Isochenodeoxycholate","C24H39O4",391.2848347403
ichor,"Isochorismate","C10H8O6",224.0320879894
icit,"Isocitrate","C6H5O7",189.0035275152
icolipa,"inner core oligosaccharide lipid A (E coli)","C145H251N2O74P4",3328.4889591429
icprencoa,"Isocaprenoyl-CoA","C27H40N7O17P3S",859.1414231161
icryplmn,"Isocorypalmine","C20H23NO4",341.1627082319
id3acald,"indol-3-ylacetaldehyde","C10H9NO",159.0684139162
idl_hs,"Intermediate Density Lipoprotein","X",0
idon_L,"L-Idonate","C6H11O7",195.0504777078
idour,"L-iduronate","C6H9O7",193.0348276436
idp,"IDP(3-)","C10H11N4O11P2",424.989955237
idt,"L_Iditol","X",0
iflrpht,"Isoflurophate","C6H14O3PF",165.0680558257
ihdcardlip_Bsub,"Isoheptadecanoylcardiolipin (B. subtilis)","X",0
ihdcoa,"fa6coa,Iso-C16:0 CoA   Isohexadecanoyl-CoA","C37H62N7O17P3S",1001.3135738223
ihpdcoa,"fa11coa, Iso-C17:0 CoA   Isoheptadecanoyl-CoA","C38H64N7O17P3S",1015.3292238865
ihxdcardlip_Bsub,"Isohexadecanoylcardiolipin (B. subtilis)","X",0
ihxnlgcoa,"Isohexenyl-glutaconyl-CoA","C32H46N7O19P3S",957.1782025529
ile_L,"L-isoleucine","C6H13NO2",131.0946286667
ileargile,"Isoleucyl-Arginyl-Isoleucine","C18H37N6O4",401.2876287073
ileasnhis,"Isoleucyl-Asparaginyl-Histidine","C16H26N6O5",382.1964679763
ileasp,"Isolecyl-Aspartate","C10H17N2O5",245.1137466666
ileglnglu,"Isolecyl-Glutaminyl-Glutamate","C16H27N4O7",387.1879742422
ileglyarg,"Isolecyl-Glycyl-Arginine","C14H29N6O4",345.2250284505
ileprolys,"Isolecyl-Prolyl-Lysine","C17H33N4O4",357.2501805685
ileserarg,"Isolecyl-Seryl-Arginine","C15H31N6O5",375.2355931368
iletrna,"L-Isoleucyl-tRNA(Ile)","C6H12NOR",114.0918890125
iletrptyr,"Isolecyl-Tryptophanyl-Tyrosine","C26H32N4O5",480.2372701585
ilprpl,"Isosalipurpol","C15H12O5",272.0684734957
ilqrtgn,"Isoliquiritigenin","C15H12O4",256.0735588736
im4ac,"imidazol-4-ylacetate","C5H5N2O2",125.0351024151
im4act,"imidazole-4-acetaldehyde","C5H6N2O",110.0480128251
imacp,"3-(Imidazol-4-yl)-2-oxopropyl phosphate","C6H7N2O5P",218.0092578556
imidznact,"Imidazolone acetate","C5H5N2O3",141.0300170372
imlac,"imidazole_lactate","X",0
imn,"Indomethacin","C19H15ClNO4",356.0689606851
imn_glc,"Indomethacin Glucuronide","C25H23ClNO10",532.1010486745
imogly,"Iminoglycine","C2H3NO2",73.0163783457
imp,"IMP","C10H11N4O8P",346.0314498607
impyr,"Imidazole_pyruvate","X",0
imzac,"4-Imidazoleacetate","C5H5N2O2",125.0351024151
in3amino,"Indole-3-acetyl-myo-inositol","C16H19NO7",337.1161519698
ind3ac,"indole-3-acetate","C10H8NO2",174.0555035062
ind3acam,"Indole-3-acetamide","C10H10N2O",174.0793129535
ind3ppa,"Indole-3-propionate","C11H10NO2",188.0711535704
ind56qn,"Indole-5,6-Quinone","C8H5NO2",147.0320284099
indaccoa,"S-2-(indol-3-yl)acetyl-CoA","C31H39N8O17P3S",920.1366720892
indacrcoa,"Indoleacrylyl-CoA","C32H39N8O17P3S",932.1366720892
indlac,"Indolelactate","C11H10NO3",204.0660681925
indlaccoa,"Indolelactyl-CoA","C32H41N8O18P3S",950.1472367755
indole,"Indole","C8H7N",117.0578492299
indoxyl,"Indoxyl","C8H6NO",132.0449388199
indprp,"Indolepropionate","C11H10NO2",188.0711535704
indprpcoa,"Indolepropionyl-CoA","C32H41N8O17P3S",934.1523221534
indpyr,"Indolepyruvate","C11H8NO3",202.0504181283
inds,"Indoxyl sulfate","C8H6NO4S",212.0017533762
inoshp,"Myo-inositol hexakisphosphate (iYO844,iSO783)","C6H12O24P6",653.8144203756
inost,"myo-inositol","C6H12O6",180.0633881178
ins,"Inosine","C10H12N4O5",268.0807695165
inulin,"Chicory inulin","C180H302O151",4879.5952676313
inv,"Indinavir","C36H47N5O4",613.3628050231
inv_m1,"Indanyl Glucuronide M1","C42H55N5O10",789.3948930125
iodine,"Iodine","I2",253.808936
ipadsn5dp,"Isopnetenyladenosine-5-diphosphate","C15H21N5O10P2",493.0763649411
ipadsn5tp,"Isopentenyladenosine-5-triphosphate","C15H21N5O13P3",572.0348703174
ipdcardlip_Bsub,"Isopentadecanoylcardiolipin (B. subtilis)","X",0
ipdcoa,"fa3coa,Iso-C15:0 CoA   Isopentadecanoyl-CoA","C36H60N7O17P3S",987.2979237581
ipdp,"Isopentenyl diphosphate","C5H9O7P2",242.9823506636
ipntnlamp,"Isopentenyl-AMP","C15H21N5O7P",414.1178595648
ipptn,"Isopiperitenone","C10H14O",150.1044650715
ipv,"isoprimeverose","X",0
iscsh,"HS-[IscS protein]","RSH",32.9798957221
iscssh,"S-sulfanylcysteine-[IscS protein]","S2R",63.94414138
isetac,"Isethionic acid","C2H5O4S",124.9908543389
isncrdna,"Isonocardicin A","C23H23N4O9",499.146503358
isnzd,"Isoniazid","C6H7N3O",137.0589118624
isobut,"Isobutyrate, 2-Methylpropanoate","C4H7O2",87.0446044689
isocapr,"Isocaproate","C6H11O2",115.0759045973
isocaprcoa,"Isocaproyl-CoA","C27H42N7O17P3S",861.1570731803
isochol,"Isocholate","C24H39O5",407.2797493624
isolvstacid,"3-hydroxy-iso-delta-4,5-hydroxy acid form of lovastatin","C24H37O7",437.2539285424
isomal,"Isomaltose,  Brachiose","C12H22O11",342.1162115493
isopen,"Isopenicillin N","C14H20N3O6S",358.1072810802
isosorbide_5mn,"Isosorbide 5-Mononitrate","C6H9NO6",191.0429870267
isosorbide_5mn_glc,"Isosorbide 5-Mononitrate 2-Beta-D-Glucuronide","C12H16NO12",366.067249984
isoval,"Isovalerate, 3-Methylbutanoate","C5H9O2",101.0602545331
ispre,"Isoprene","C5H8",68.0626002568
itaccoa,"itaconyl-CoA(5-)","C26H35N7O19P3S",874.0921271998
itacon,"itaconate(2-)","C5H4O4",128.0109586168
itdcardlip_Bsub,"Isotetradecanoylcardiolipin (B. subtilis)","X",0
itdcoa,"fa1coa,Iso-C14:0 CoA   Isotetradecanoyl-CoA","C35H58N7O17P3S",973.2822736939
itfln,"Isotrifoliin","C21H20O12",464.0954761072
itp,"ITP(3-)","C10H11N4O14P3",503.9484606133
iv_p,"isovaleryl_phosphate","C9H9INO3",305.9627111604
ivcoa,"Isovaleryl-CoA","C26H40N7O17P3S",847.1414231161
ivcrn,"isovaleryl carnitine","C12H23NO4",245.1627082319
ivitxn,"Isovitexin","C21H19O10",431.0978218309
ivitxn2oglc,"Isovitexin 2-O-beta-D-glucoside","C27H29O15",593.1506452624
jh3,"Juvenile hormone III","C16H26O3",266.1881947009
jh3acd,"Juvenile hormone III acid","C15H23O3",251.1647196046
k,"potassium","K",38.9637069
kdn,"2-keto-3-deoxy-D-glycero-D-galactononic acid","C9H15O9",267.0716070804
kdnp,"2-keto-3-deoxy-D-glycero-D-galactononic acid 9-phosphate","C9H14O12P",345.0222874246
kdo,"3-Deoxy-D-manno-2-octulosonate","C8H13O8",237.0610423941
kdo2lipid4,"KDO(2)-lipid IV(A)","C84H148N2O37P2",1838.9236167989
kdo2lipid4L,"KDO(2)-lipid IV(A) with laurate","C96H170N2O38P2",2021.0906821272
kdo2lipid4p,"KDO(2)-lipid IV(A) with palmitoleoyl","C100H176N2O38P2",2075.1376323198
kdo8p,"3-Deoxy-D-manno-octulosonate 8-phosphate","C8H12O11P",315.0117227383
kdolipid4,"KDO-lipid IV(A)","C76H137N2O30P2",1619.8731390911
kdolipid4_bt,"KDO-lipid IV(A)_BT","C88H160N2O29P2",1771.0582002073
kdolipid4_HP,"KDO-lipid IV(A)_HP","C90H166N2O26P",1722.1466450236
kdolipid4L_bt,"KDO-lipid IV(A)_BT","C100H182N2O30P2",1953.2252655356
kdr,"2-keto-3-deoxy-L-rhamnonate (KDR)","C6H10O5",162.0528234315
kesto,"Kestose (2 fru, 1 glc inulin-type fructo-oligosaccharide)","C18H32O16",504.1690349808
kestopt,"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)","C30H52O26",828.2746818438
kestottr,"Kestotetraose (3 fru, 1 glc inulin-type fructo-oligosaccharide)","C24H42O21",666.2218584123
knmcn,"Kanamycin A","C18H40N4O11",488.2693581479
knmcn3p,"Kanamycin 3-phosphate","C18H40N4O14P",567.2278635242
kphphhlipa,"kdo-phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA","C139H241N2O70P4",3182.4310503335
kprofen,"Ketoprofen (2-(3-Benzoylphenyl)Propionic Acid)","C16H13O3",253.0864692836
kprofen_glc,"Ketoprofen Glucuronide","C22H21O9",429.118557273
ksgn,"Kreysigine","C22H27NO5",385.1889229824
ksi,"keratan sulfate I","C247H393N17O213S12X",7388.709158491
ksi_deg1,"keratan sulfate I, degradation product 1","C241H383N17O209S12X",7242.6512496816
ksi_deg10,"keratan sulfate I, degradation product 10","C188H302N13O163S9",5637.3228413741
ksi_deg11,"keratan sulfate I, degradation product 11","C180H289N12O158S9",5434.2434688411
ksi_deg12,"keratan sulfate I, degradation product 12","C174H279N12O153S9",5272.1906454096
ksi_deg13,"keratan sulfate I, degradation product 13","C174H280N12O150S8",5193.2416558854
ksi_deg14,"keratan sulfate I, degradation product 14","C166H267N11O145S8",4990.1622833524
ksi_deg15,"keratan sulfate I, degradation product 15","C160H257N11O140S8",4828.1094599209
ksi_deg16,"keratan sulfate I, degradation product 16","C160H258N11O137S7",4749.1604703967
ksi_deg17,"keratan sulfate I, degradation product 17","C152H245N10O132S7",4546.0810978637
ksi_deg18,"keratan sulfate I, degradation product 18","C146H235N10O127S7",4384.0282744322
ksi_deg19,"keratan sulfate I, degradation product 19","C146H236N10O124S6",4305.079284908
ksi_deg2,"keratan sulfate I, degradation product 2","C241H384N17O210S12",7259.6539893358
ksi_deg20,"keratan sulfate I, degradation product 20","C138H223N9O119S6",4101.999912375
ksi_deg21,"keratan sulfate I, degradation product 21","C132H213N9O114S6",3939.9470889435
ksi_deg22,"keratan sulfate I, degradation product 22","C132H214N9O111S5",3860.9980994193
ksi_deg23,"keratan sulfate I, degradation product 23","C124H201N8O106S5",3657.9187268863
ksi_deg24,"keratan sulfate I, degradation product 24","C118H191N8O101S5",3495.8659034548
ksi_deg25,"keratan sulfate I, degradation product 25","C118H192N8O98S4",3416.9169139306
ksi_deg26,"keratan sulfate I, degradation product 26","C110H179N7O93S4",3213.8375413976
ksi_deg27,"keratan sulfate I, degradation product 27","C104H169N7O88S4",3051.7847179661
ksi_deg28,"keratan sulfate I, degradation product 28","C104H170N7O85S3",2972.8357284419
ksi_deg29,"keratan sulfate I, degradation product 29","C96H157N6O80S3",2769.7563559089
ksi_deg3,"keratan sulfate I, degradation product 3","C233H371N16O205S12",7056.5746168028
ksi_deg30,"keratan sulfate I, degradation product 30","C90H147N6O75S3",2607.7035324774
ksi_deg31,"keratan sulfate I, degradation product 31","C90H148N6O72S2",2528.7545429532
ksi_deg32,"keratan sulfate I, degradation product 32","C82H135N5O67S2",2325.6751704202
ksi_deg33,"keratan sulfate I, degradation product 33","C76H125N5O62S2",2163.6223469887
ksi_deg34,"keratan sulfate I, degradation product 34","C76H126N5O59S1",2084.6733574645
ksi_deg35,"keratan sulfate I, degradation product 35","C68H113N4O54S1",1881.5939849315
ksi_deg36,"keratan sulfate I, degradation product 36","C62H103N4O49S1",1719.5411615
ksi_deg37,"keratan sulfate I, degradation product 37","C62H104N4O46",1640.5921719758
ksi_deg38,"keratan sulfate I, degradation product 38","C54H91N3O41",1437.5127994428
ksi_deg39,"keratan sulfate I, degradation product 39","C48H81N3O36",1275.4599760113
ksi_deg4,"keratan sulfate I, degradation product 4","C222H355N15O197S12",6766.4870253072
ksi_deg40,"keratan sulfate I, degradation product 40","C40H68N2O31",1072.3806034783
ksi_deg41,"keratan sulfate I, degradation product 41","C34H58N2O26",910.3277800468
ksi_deg5,"keratan sulfate I, degradation product 5","C222H356N15O194S11",6687.538035783
ksi_deg6,"keratan sulfate I, degradation product 6","C210H336N15O184S11",6363.43238892
ksi_deg7,"keratan sulfate I, degradation product 7","C210H337N15O181S10",6284.4833993958
ksi_deg8,"keratan sulfate I, degradation product 8","C194H311N13O171S10",5878.3246543298
ksi_deg9,"keratan sulfate I, degradation product 9","C188H301N13O166S10",5716.2718308983
ksi_pre1,"keratan sulfate I biosynthesis, precursor 1","C79H129N5O57X",2059.7349326266
ksi_pre10,"keratan sulfate I biosynthesis, precursor 10","C129H209N9O98S2X",3516.1088721015
ksi_pre11,"keratan sulfate I biosynthesis, precursor 11","C129H208N9O101S3X",3595.0578616257
ksi_pre12,"keratan sulfate I biosynthesis, precursor 12","C135H218N9O106S3X",3757.1106850572
ksi_pre13,"keratan sulfate I biosynthesis, precursor 13","C143H231N10O111S3X",3960.1900575902
ksi_pre14,"keratan sulfate I biosynthesis, precursor 14","C143H230N10O114S4X",4039.1390471144
ksi_pre15,"keratan sulfate I biosynthesis, precursor 15","C149H240N10O119S4X",4201.1918705459
ksi_pre16,"keratan sulfate I biosynthesis, precursor 16","C157H253N11O124S4X",4404.2712430789
ksi_pre17,"keratan sulfate I biosynthesis, precursor 17","C157H252N11O127S5X",4483.2202326031
ksi_pre18,"keratan sulfate I biosynthesis, precursor 18","C163H262N11O132S5X",4645.2730560346
ksi_pre19,"keratan sulfate I biosynthesis, precursor 19","C171H275N12O137S5X",4848.3524285676
ksi_pre2,"keratan sulfate I biosynthesis, precursor 2","C87H142N6O62X",2262.8143051596
ksi_pre20,"keratan sulfate I biosynthesis, precursor 20","C171H274N12O140S6X",4927.3014180918
ksi_pre21,"keratan sulfate I biosynthesis, precursor 21","C177H284N12O145S6X",5089.3542415233
ksi_pre22,"keratan sulfate I biosynthesis, precursor 22","C185H297N13O150S6X",5292.4336140563
ksi_pre23,"keratan sulfate I biosynthesis, precursor 23","C185H296N13O153S7X",5371.3826035805
ksi_pre24,"keratan sulfate I biosynthesis, precursor 24","C191H306N13O158S7X",5533.435427012
ksi_pre25,"keratan sulfate I biosynthesis, precursor 25","C199H319N14O163S7X",5736.514799545
ksi_pre26,"keratan sulfate I biosynthesis, precursor 26","C199H318N14O166S8X",5815.4637890692
ksi_pre27,"keratan sulfate I biosynthesis, precursor 27","C205H328N14O171S8X",5977.5166125007
ksi_pre28,"keratan sulfate I biosynthesis, precursor 28","C213H341N15O176S8X",6180.5959850337
ksi_pre29,"keratan sulfate I biosynthesis, precursor 29","C213H340N15O179S9X",6259.5449745579
ksi_pre3,"keratan sulfate I biosynthesis, precursor 3","C93H152N6O67X",2424.8671285911
ksi_pre30,"keratan sulfate I biosynthesis, precursor 30","C219H350N15O184S9X",6421.5977979894
ksi_pre31,"keratan sulfate I biosynthesis, precursor 31","C227H363N16O189S9X",6624.6771705224
ksi_pre32,"keratan sulfate I biosynthesis, precursor 32","C227H362N16O192S10X",6703.6261600466
ksi_pre33,"keratan sulfate I biosynthesis, precursor 33","C233H372N16O197S10X",6865.6789834781
ksi_pre34,"keratan sulfate I biosynthesis, precursor 34","C241H385N17O202S10X",7068.7583560111
ksi_pre35,"keratan sulfate I biosynthesis, precursor 35","C241H384N17O205S11X",7147.7073455353
ksi_pre36,"keratan sulfate I biosynthesis, precursor 36","C247H394N17O210S11X",7309.7601689668
ksi_pre4,"keratan sulfate I biosynthesis, precursor 4","C101H165N7O72X",2627.9465011241
ksi_pre5,"keratan sulfate I biosynthesis, precursor 5","C101H164N7O75SX",2706.8954906483
ksi_pre6,"keratan sulfate I biosynthesis, precursor 6","C107H174N7O80SX",2868.9483140798
ksi_pre7,"keratan sulfate I biosynthesis, precursor 7","C115H187N8O85SX",3072.0276866128
ksi_pre8,"keratan sulfate I biosynthesis, precursor 8","C115H186N8O88S2X",3150.976676137
ksi_pre9,"keratan sulfate I biosynthesis, precursor 9","C121H196N8O93S2X",3313.0294995685
ksii_core2,"keratan sulfate II (core 2-linked)","C81H129N6O67S3X",2353.6033649228
ksii_core2_deg1,"keratan sulfate II (core 2-linked), degradation product 1","C70H113N5O59S3X",2063.5157734272
ksii_core2_deg2,"keratan sulfate II (core 2-linked), degradation product 2","C70H114N5O56S2X",1984.566783903
ksii_core2_deg3,"keratan sulfate II (core 2-linked), degradation product 3","C58H94N5O46S2X",1660.46113704
ksii_core2_deg4,"keratan sulfate II (core 2-linked), degradation product 4","C58H95N5O43SX",1581.5121475158
ksii_core2_deg5,"keratan sulfate II (core 2-linked), degradation product 5","C50H82N4O38SX",1378.4327749828
ksii_core2_deg6,"keratan sulfate II (core 2-linked), degradation product 6","C44H72N4O33SX",1216.3799515513
ksii_core2_deg7,"keratan sulfate II (core 2-linked), degradation product 7","C44H73N4O30X",1137.4309620271
ksii_core2_deg8,"keratan sulfate II (core 2-linked), degradation product 8","C36H60N3O25X",934.3515894941
ksii_core2_deg9,"keratan sulfate II (core 2-linked), degradation product 9","C30H50N3O20X",772.2987660626
ksii_core2_pre1,"keratan sulfate II biosynthesis, precursor 1","C33H53N3O23X",859.3069850252
ksii_core2_pre10,"keratan sulfate II biosynthesis, precursor 10","C81H130N6O64S2X",2274.6543753986
ksii_core2_pre2,"keratan sulfate II biosynthesis, precursor 2","C39H63N3O28X",1021.3598084567
ksii_core2_pre3,"keratan sulfate II biosynthesis, precursor 3","C47H76N4O33X",1224.4391809897
ksii_core2_pre4,"keratan sulfate II biosynthesis, precursor 4","C53H86N4O38X",1386.4920044212
ksii_core2_pre5,"keratan sulfate II biosynthesis, precursor 5","C61H99N5O43X",1589.5713769542
ksii_core2_pre6,"keratan sulfate II biosynthesis, precursor 6","C61H98N5O46SX",1668.5203664784
ksii_core2_pre7,"keratan sulfate II biosynthesis, precursor 7","C67H108N5O51SX",1830.5731899099
ksii_core2_pre8,"keratan sulfate II biosynthesis, precursor 8","C75H121N6O56SX",2033.6525624429
ksii_core2_pre9,"keratan sulfate II biosynthesis, precursor 9","C75H120N6O59S2X",2112.6015519671
ksii_core4,"keratan sulfate II (core 4-linked)","C89H142N7O72S3X",2556.6827374558
ksii_core4_deg1,"keratan sulfate II (core 4-linked), degradation product 1","C78H126N6O64S3X",2266.5951459602
ksii_core4_deg2,"keratan sulfate II (core 4-linked), degradation product 2","C78H127N6O61S2X",2187.646156436
ksii_core4_deg3,"keratan sulfate II (core 4-linked), degradation product 3","C66H107N6O51S2X",1863.540509573
ksii_core4_deg4,"keratan sulfate II (core 4-linked), degradation product 4","C66H108N6O48SX",1784.5915200488
ksii_core4_pre1,"keratan sulfate II biosynthesis, precursor 1","C36H60N3O25X",934.3515894941
ksii_core4_pre10,"keratan sulfate II biosynthesis, precursor 10","C89H143N7O69S2X",2477.7337479316
ksii_core4_pre2,"keratan sulfate II boisynthesis, precursor 2","C47H76N4O33X",1224.4391809897
ksii_core4_pre3,"keratan sulfate II biosynthesis, precursor 3","C55H89N5O38X",1427.5185535227
ksii_core4_pre4,"keratan sulfate II biosynthesis, precursor 4","C61H99N5O43X",1589.5713769542
ksii_core4_pre5,"keratan sulfate II biosynthesis, precursor 5","C69H112N6O48X",1792.6507494872
ksii_core4_pre6,"keratan sulfate II biosynthesis, precursor 6","C69H111N6O51SX",1871.5997390114
ksii_core4_pre7,"keratan sulfate II biosynthesis, precursor 7","C75H121N6O56SX",2033.6525624429
ksii_core4_pre8,"keratan sulfate II biosynthesis, precursor 8","C83H134N7O61SX",2236.7319349759
ksii_core4_pre9,"keratan sulfate II biosynthesis, precursor 9","C83H133N7O64S2X",2315.6809245001
ksmn6p,"Kanosamine 6-phosphate","C6H14NO8P",259.0457029414
ktn,"Ketone","COR2",27.9949146221
kvtn,"Kievitone","C20H20O6",356.1259883746
kvtnh,"Kievitone hydrate","C20H22O7",374.1365530609
kynate,"kynurenate","C10H6NO3",188.0347680641
L_dpchrm,"L-dopachromate","C9H6NO4",192.0296826862
l2a6o,"L-2-Amino-6-oxopimelate","C7H10NO5",188.0558974367
l2aadipad,"L-2-Aminoadipate adenylate","C16H22N6O10P",489.1135024684
L2aadp,"L-2-aminoadipate(1-)","C6H10NO4",160.0609828146
L2aadp6sa,"L-allysine","C6H11NO3",145.0738932246
l2amna,"L-2-Amino acid","C2H3NO2R",73.0163783457
l2fn2m2masn,"{[galactosyl-(1,4)-N-Acetyl-glucosaminyl-(1,2)-mannosyl-(1,3)-],[N-acetyl-glucosaminyl-(1,2)-mannosyl-(1,6)-]mannosyl-(1,4)-N-ac... <Preview truncated at 128 characters>","C68H113N4O49X",1769.647341131
l2n2m2mn,"de-Fuc, reducing GlcNAc removed, de-Sia form of PA6 (w/o peptide linkage)","C54H91N3O41",1437.5127994428
l2xser,"(Gal)2-Xyl-L-Ser (protein)","C17H29O14X",457.1557306403
lac_D,"D-lactate","C3H5O3",89.0238690268
lac_L,"L-lactate","C3H5O3",89.0238690268
lac6p,"Lactose 6-phosphate","C12H21O14P",420.0668918935
laccoa,"Lactoyl-CoA","C24H36N7O18P3S",835.1050376098
lacdfucttr,"Lactodifucotetraose (HMO, PMID:11425797)","C24H42O19",634.2320291681
lacndfuchx,"Lacto-N-difucohexaose (HMO, PMID:11425797)","C38H65NO29",999.3642251326
lacnfucpt,"Lacto-N-fucopentaose (HMO, PMID:11425797)","C32H55NO25",853.3063163232
lacnnttr,"Lacto-N-neotetraose (HMO, PMID:11425797)","C26H45NO21",707.2484075138
lacnttr,"Lacto-N-tetraose (HMO, PMID:11425797)","C26H45NO21",707.2484075138
lactl,"Lactulose","C12H22O11",342.1162115493
LalaDglu,"L-alanine-D-glutamate","C8H13N2O5",217.0824465382
LalaDgluMdap,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate","C15H25N4O8",389.1672388001
LalaDgluMdapDala,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine","C18H30N5O9",460.2043525879
LalaLglu,"L-alanine-L-glutamate","C8H13N2O5",217.0824465382
lald,"Lactaldehyde","C3H6O2",74.0367794368
lald_D,"(R)-lactaldehyde","C3H6O2",74.0367794368
lald_L,"(S)-lactaldehyde","C3H6O2",74.0367794368
lanost,"lanosterol","C30H50O",426.3861662271
Largn,"L-Arogenate","C10H12NO5",226.0715475009
lasptlhmt,"L-Aspartylhydroxamate","C4H8N2O4",148.0484067556
lca24g,"Lithocholic acid-24glucuronide, CDCA-24G","C30H47O9",551.3220081076
lca3g,"Lithocholic acid-3glucuronide, CDCA-3G","C30H47O9",551.3220081076
lca3s,"Lithocholic acid 3-sulfate","C24H38O6S",454.2389096424
lcaldh,"Long-chain aldehyde","C3H5OR",57.0340397826
lcdn,"Licodione","C15H12O5",272.0684734957
lchnc,"Long-chain carboxylate","C3H4O2R",72.0211293726
lchng,"Leachianone G","C20H20O6",356.1259883746
lcpn,"Lycopene","C40H56",536.4382017976
lctnb,"Lacto-N-biose","C14H25NO11",383.1427606508
lctnbp,"Lacto-N-biose phosphate","C14H24NO14P",461.093440995
lcts,"Lactose","C12H22O11",342.1162115493
Lcyst,"L-cysteate(1-)","C3H6NO5S",167.9966679983
Lcystin,"L-cystine","C6H12N2O4S2",240.023848264
ldambtnt,"L-2,4-Diaminobutanoate","C4H11N2O2",119.0820526077
ldl_hs,"Low Density Lipoprotein","X",0
leu_L,"L-leucine","C6H13NO2",131.0946286667
leualaarg,"Leucyl-Alanyl-Arginine","C15H31N6O4",359.2406785147
leuasnasp,"Leucyl-Asparaginyl-Aspartate","C14H23N4O7",359.1566741138
leuasplys,"Leucyl-Aspartyl-Lysine","C16H30N4O6",374.2165347164
leucyan,"Leucocyanidin","C15H14O7",306.0739528041
leudelphdn,"Leucodelphinidin","C15H14O8",322.0688674262
leugly,"Leucylglycine","C8H16N2O3",188.1160923903
